Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
-0.9997042297448087,1.1135038859568918,1,2,1,1.445618070917822,9,1,23,1,-1.0472228322317396,1,5,5,1,1,1.567880493774752,1,5
-0.998815998532241,-1.1225086422923756,1,1,0,1.445618070917822,26,3,3,0,-0.20938727854524067,1,5,3,1,1,-0.5781502741199089,1,4
-0.9979277673196735,0.6531483654349838,1,5,1,1.445618070917822,20,1,17,3,-0.20938727854524067,1,2,4,1,1,0.7371589062026251,4,6
-0.9970395361071059,-0.8594483448512854,1,17,2,-0.3700796986349665,5,2,8,0,0.48880901619350764,1,2,2,1,1,0.5294785093095934,0,3
-0.9961513048945383,-1.3198038653731934,1,21,1,0.09440112613435148,27,1,15,0,-0.06974801959749076,1,0,0,1,1,0.11411771552353005,4,1
-0.9952630736819708,-0.13603252688828707,1,21,1,-0.11672652148806578,11,2,19,1,-0.9075835732839896,1,3,0,1,1,-0.7858306710129406,2,3
-0.9943748424694032,-0.20179760124855964,1,18,1,0.6855585394771198,49,1,12,0,0.6284482751412582,1,1,1,1,1,-1.4088718616920357,2,0
-0.9934866112568356,1.4423292577582547,1,6,0,0.13662665565883492,46,1,18,2,0.7680875340890075,1,3,1,1,1,1.498653694810408,1,2
-0.992598380044268,0.9162086628760742,1,10,3,0.8544606575750536,4,0,2,0,-1.7454191269704884,1,2,1,1,1,0.18334451448787395,1,1
-0.9917101488317004,-0.07026745252801449,1,7,0,0.3477543032812522,35,1,17,0,-0.3490265374929906,1,3,4,1,1,-0.9935110679059723,2,0
-0.9908219176191329,0.5216182167144386,1,0,0,1.2344904232954046,27,1,9,2,-0.9075835732839896,1,3,2,1,1,-0.508923475155565,2,6
-0.9899336864065653,-0.5963880474101951,1,3,2,-1.4257179367470527,19,0,9,2,-1.7454191269704884,1,3,3,1,1,-0.3012430782625333,3,6
-0.9890454551939977,-1.385568939733466,1,6,0,1.2767159528198881,47,0,22,3,0.20953049829800843,1,4,5,1,1,-0.23201627929818944,1,1
-0.9881572239814301,-1.254038791012921,1,9,1,-1.3412668776980858,12,0,3,1,1.605923087775507,1,2,1,1,1,0.5294785093095934,1,2
-0.9872689927688626,-0.7279181961307403,1,4,3,-1.2990413481736023,16,1,7,1,0.7680875340890075,1,0,1,1,1,1.6371072927390957,2,0
-0.986380761556295,0.25855791927334837,1,16,1,-1.2145902891246354,12,0,20,1,-1.6057798680227386,1,1,2,1,1,-1.0627378668703162,3,2
-0.9854925303437274,-0.13603252688828707,1,16,1,-1.5101689957960196,0,0,20,2,0.6284482751412582,1,0,0,1,1,-0.508923475155565,4,6
-0.9846042991311598,0.7189134397952563,1,23,1,1.1922648937709213,42,1,0,2,-1.6057798680227386,1,5,5,1,1,0.18334451448787395,4,3
-0.9837160679185922,0.9819737372363467,1,16,1,1.1500393642464377,24,1,22,1,-0.20938727854524067,1,5,1,1,1,-0.024335882405157744,4,6
-0.9828278367060247,1.376564183397982,1,9,1,0.8544606575750536,37,2,0,2,-0.7679443143362397,1,1,1,1,1,-1.339645062727692,4,6
-0.981939605493457,0.9819737372363467,1,14,2,-0.49675628720841686,24,0,17,3,0.9077267930367581,1,4,1,1,1,1.2909732979173763,5,1
-0.9810513742808895,-0.8594483448512854,1,1,0,-1.63684558436947,21,3,4,3,-0.06974801959749076,1,4,4,1,1,0.32179811241656175,5,4
-0.980163143068322,0.32432299363362094,1,3,2,0.516656421379186,16,1,16,1,-0.06974801959749076,1,0,1,1,1,1.1525196999886884,3,5
-0.9792749118557543,0.5873832910747112,1,9,1,-0.6656584053063507,29,0,2,0,0.48880901619350764,1,0,4,1,1,0.32179811241656175,4,4
-0.9783866806431868,0.25855791927334837,1,14,2,0.5588819509036694,7,1,10,0,-0.20938727854524067,1,4,5,1,1,0.5294785093095934,2,1
-0.9774984494306191,-1.385568939733466,1,11,1,0.05217559660986802,24,2,4,1,0.7680875340890075,1,3,1,1,1,-0.09356268136950165,4,5
-0.9766102182180516,1.5738594064787998,1,17,2,-1.6790711138939534,6,0,21,3,-1.6057798680227386,1,0,5,1,1,-0.8550574699772845,5,4
-0.9757219870054841,-0.5963880474101951,1,14,2,1.1078138347219544,20,1,18,2,-1.1868620911794894,1,2,1,1,1,-0.4396966761912211,3,4
-0.9748337557929164,-0.6621531217704677,1,5,1,0.009950067085384573,8,0,24,1,0.6284482751412582,1,5,3,1,1,-0.16278948033384555,3,2
-0.9739455245803489,1.1792689603171644,1,8,0,-0.7078839348308341,7,0,14,3,0.3491697572457584,1,4,2,1,1,0.6679321072382812,1,4
-0.9730572933677814,-1.5170990884540112,1,13,1,-0.6656584053063507,4,0,2,1,0.7680875340890075,1,0,2,1,1,-0.23201627929818944,5,4
-0.9721690621552137,1.705389555199345,1,21,1,0.6855585394771198,36,0,6,1,-1.0472228322317396,1,1,0,1,1,-0.7858306710129406,2,5
-0.9712808309426462,0.7189134397952563,1,16,1,-1.1301392300756685,1,1,6,2,-0.3490265374929906,1,3,1,1,1,1.498653694810408,3,3
-0.9703925997300785,-0.07026745252801449,1,18,1,0.009950067085384573,24,0,5,0,-1.0472228322317396,1,1,4,1,1,1.7063340917034397,3,2
-0.969504368517511,-1.6486292371745563,1,10,3,-1.4257179367470527,35,0,13,0,-0.9075835732839896,1,4,2,1,1,0.5294785093095934,4,6
-0.9686161373049434,0.1927928449130758,1,9,1,0.5588819509036694,48,1,20,3,0.3491697572457584,1,2,3,1,1,-1.2704182637633479,3,4
-0.9677279060923758,-1.1882737166526482,1,17,2,1.1500393642464377,39,1,12,1,0.48880901619350764,1,3,4,1,1,-1.5473254596207235,1,4
-0.9668396748798083,0.12702777055280323,1,19,1,1.6989712480647226,45,3,8,1,-0.6283050553884905,1,4,0,1,1,0.6679321072382812,2,2
-0.9659514436672407,-1.6486292371745563,1,4,3,1.0233627756729873,3,1,4,3,1.605923087775507,1,4,4,1,1,-0.8550574699772845,4,3
-0.9650632124546731,0.32432299363362094,1,20,2,-0.792334993879801,44,1,5,2,0.20953049829800843,1,4,4,1,1,1.1525196999886884,4,3
-0.9641749812421055,0.4558531423541661,1,11,1,-0.03227546243909888,16,2,4,3,0.20953049829800843,1,4,3,1,1,-1.4088718616920357,4,0
-0.963286750029538,1.3107991090377096,1,2,1,-1.4257179367470527,5,0,4,3,1.4662838288277564,1,0,5,1,1,-0.16278948033384555,5,0
-0.9623985188169704,1.5080943321185272,1,22,0,0.3899798328057356,30,1,10,2,-1.4661406090749887,1,2,2,1,1,-0.9935110679059723,4,1
-0.9615102876044028,-0.46485789868964994,1,10,3,-1.6790711138939534,5,1,21,1,-0.9075835732839896,1,3,2,1,1,-0.16278948033384555,0,3
-0.9606220563918352,-0.26756267560883223,1,5,1,0.981137246148504,32,1,8,2,-0.7679443143362397,1,2,3,1,1,-1.6165522585850673,2,2
-0.9597338251792676,-0.39909282432937737,1,8,0,-0.24340311006151613,28,1,19,1,-1.4661406090749887,1,4,0,1,1,0.5294785093095934,4,6
-0.9588455939667001,1.4423292577582547,1,9,1,0.2633032442322853,47,1,2,0,-1.7454191269704884,1,1,4,1,1,-1.339645062727692,0,1
-0.9579573627541325,0.1927928449130758,1,7,0,-0.7501094643553176,10,1,4,1,-1.6057798680227386,1,0,3,1,1,1.3602000968817203,3,5
-0.9570691315415649,0.7846785141555289,1,11,1,-1.1301392300756685,33,1,16,1,-1.1868620911794894,1,1,4,1,1,-0.024335882405157744,1,5
-0.9561809003289974,0.4558531423541661,1,3,2,0.7277840690016032,23,1,16,2,0.6284482751412582,1,4,2,1,1,-0.09356268136950165,5,5
-0.9552926691164297,-1.254038791012921,1,10,3,0.22107771470780183,18,1,11,0,0.9077267930367581,1,4,2,1,1,-1.0627378668703162,5,2
-0.9544044379038622,-0.46485789868964994,1,14,2,-0.8767860529287679,33,0,7,2,0.48880901619350764,1,5,2,1,1,-1.2704182637633479,0,2
-0.9535162066912946,-0.20179760124855964,1,1,0,-0.3700796986349665,26,0,7,2,0.06989123935025852,1,5,0,1,1,-1.6857790575494114,3,6
-0.952627975478727,1.3107991090377096,1,7,0,0.22107771470780183,26,1,14,3,1.605923087775507,1,5,3,1,1,1.3602000968817203,5,2
-0.9517397442661595,-1.385568939733466,1,22,0,1.2344904232954046,41,2,1,2,1.605923087775507,1,1,1,1,1,0.8063857051669691,3,6
-0.9508515130535918,1.1792689603171644,1,19,1,0.6855585394771198,49,2,10,1,0.48880901619350764,1,2,2,1,1,-0.7858306710129406,4,5
-0.9499632818410243,-0.3333277499691048,1,0,0,0.6433330099526363,27,0,18,1,-0.9075835732839896,1,5,1,1,1,-0.024335882405157744,3,4
-0.9490750506284568,0.5216182167144386,1,14,2,0.05217559660986802,39,1,19,2,-1.4661406090749887,1,2,3,1,1,-0.508923475155565,5,0
-0.9481868194158891,0.3900880679938935,1,3,2,-1.0456881710267016,45,1,5,0,0.06989123935025852,1,1,3,1,1,0.8063857051669691,1,2
-0.9472985882033216,-1.0567435679321031,1,20,2,-0.9612371119777348,37,2,6,0,0.7680875340890075,1,5,2,1,1,0.32179811241656175,0,4
-0.9464103569907539,1.5080943321185272,1,19,1,1.3189414823443715,10,0,24,3,0.48880901619350764,1,5,1,1,1,0.5987053082739373,0,6
-0.9455221257781864,-0.20179760124855964,1,5,1,1.6567457185402392,34,0,17,0,0.9077267930367581,1,2,2,1,1,1.6371072927390957,3,2
-0.9446338945656189,-1.6486292371745563,1,18,1,-0.24340311006151613,43,2,3,2,-0.20938727854524067,1,4,1,1,1,1.567880493774752,0,4
-0.9437456633530512,1.705389555199345,1,7,0,-0.5389818167329002,22,0,21,3,-0.6283050553884905,1,2,0,1,1,0.5294785093095934,4,3
-0.9428574321404837,0.32432299363362094,1,15,0,0.7277840690016032,28,2,6,1,-0.20938727854524067,1,5,1,1,1,1.2909732979173763,1,0
-0.9419692009279161,0.9819737372363467,1,1,0,1.0233627756729873,2,2,13,0,-1.3265013501272394,1,5,2,1,1,1.7063340917034397,5,6
-0.9410809697153485,0.5216182167144386,1,6,0,-0.3700796986349665,31,2,17,1,0.7680875340890075,1,2,0,1,1,1.498653694810408,2,4
-0.940192738502781,-1.5828641628142837,1,19,1,-1.4257179367470527,37,2,10,2,0.20953049829800843,1,5,5,1,1,-0.09356268136950165,4,2
-0.9393045072902133,-0.8594483448512854,1,18,1,0.17885218518331839,30,0,7,2,-1.4661406090749887,1,5,2,1,1,1.2217464989530324,3,4
-0.9384162760776458,-0.7279181961307403,1,0,0,-0.3700796986349665,26,1,18,1,1.3266445698800071,1,3,1,1,1,-0.7858306710129406,5,4
-0.9375280448650782,-0.004502378167741921,1,9,1,0.009950067085384573,49,0,17,1,0.06989123935025852,1,5,2,1,1,-1.5473254596207235,3,5
-0.9366398136525106,-0.26756267560883223,1,8,0,0.3899798328057356,23,3,13,1,1.3266445698800071,1,3,3,1,1,0.5294785093095934,3,5
-0.935751582439943,1.6396244808390725,1,12,0,-1.2990413481736023,3,1,10,1,1.3266445698800071,1,2,1,1,1,0.875612504131313,1,3
-0.9348633512273755,-0.9909784935718305,1,16,1,1.3189414823443715,12,1,7,1,-0.4886657964407405,1,4,1,1,1,1.429426895846064,5,6
-0.9339751200148079,0.6531483654349838,1,1,0,0.43220536233021906,27,0,18,1,-0.3490265374929906,1,2,0,1,1,-0.4396966761912211,0,2
-0.9330868888022403,1.376564183397982,1,23,1,-0.07450099196358233,38,1,15,2,0.3491697572457584,1,3,4,1,1,-0.37046987722687724,4,0
-0.9321986575896727,0.6531483654349838,1,8,0,1.6145201890157557,47,0,7,0,-0.6283050553884905,1,1,2,1,1,1.1525196999886884,0,5
-0.9313104263771051,1.0477388115966193,1,15,0,0.3477543032812522,24,0,22,2,1.3266445698800071,1,3,0,1,1,0.5987053082739373,1,4
-0.9304221951645376,-0.07026745252801449,1,8,0,-0.6656584053063507,16,1,0,2,-1.3265013501272394,1,3,3,1,1,-1.4088718616920357,1,4
-0.92953396395197,-0.004502378167741921,1,10,3,-0.6234328757818672,46,1,2,3,-0.6283050553884905,1,0,1,1,1,-1.5473254596207235,4,5
-0.9286457327394024,1.6396244808390725,1,24,1,1.6567457185402392,1,0,11,1,-1.1868620911794894,1,2,2,1,1,1.429426895846064,4,2
-0.9277575015268349,0.12702777055280323,1,5,1,0.3477543032812522,23,2,5,1,-1.3265013501272394,1,2,4,1,1,-0.6473770730842529,5,0
-0.9268692703142672,-0.20179760124855964,1,13,1,-0.15895205101254922,39,1,18,1,0.6284482751412582,1,3,4,1,1,-0.3012430782625333,3,1
-0.9259810391016997,-0.7936832704910128,1,23,1,-0.7078839348308341,24,0,5,3,0.9077267930367581,1,4,1,1,1,0.5987053082739373,2,1
-0.9250928078891321,-1.1882737166526482,1,22,0,1.6567457185402392,29,1,21,3,-0.20938727854524067,1,1,2,1,1,-1.13196466583466,4,2
-0.9242045766765645,1.1135038859568918,1,1,0,-0.15895205101254922,17,0,19,0,-1.4661406090749887,1,3,1,1,1,0.7371589062026251,4,6
-0.923316345463997,0.32432299363362094,1,9,1,-1.4679434662715363,39,2,16,1,-0.4886657964407405,1,0,1,1,1,-0.23201627929818944,2,4
-0.9224281142514293,0.5873832910747112,1,13,1,0.6011074804281529,44,1,1,3,-1.3265013501272394,1,1,0,1,1,-1.6165522585850673,0,5
-0.9215398830388618,-1.3198038653731934,1,9,1,-0.15895205101254922,3,1,8,3,-0.4886657964407405,1,0,3,1,1,0.46025171034524953,0,4
-0.9206516518262943,-0.46485789868964994,1,20,2,-0.5389818167329002,43,1,24,0,-1.6057798680227386,1,0,3,1,1,0.25257131345221784,1,2
-0.9197634206137266,-0.07026745252801449,1,5,1,0.30552877375676873,46,0,17,2,0.48880901619350764,1,4,4,1,1,0.11411771552353005,5,2
-0.9188751894011591,-0.8594483448512854,1,5,1,-1.5946200548449865,38,0,17,3,-1.1868620911794894,1,3,5,1,1,0.5294785093095934,2,3
-0.9179869581885914,0.32432299363362094,1,11,1,-1.0879137005511852,12,2,2,1,-1.4661406090749887,1,1,4,1,1,-0.6473770730842529,5,4
-0.9170987269760239,1.6396244808390725,1,23,1,0.17885218518331839,24,1,12,1,-0.06974801959749076,1,3,4,1,1,-0.9935110679059723,0,5
-0.9162104957634564,1.376564183397982,1,18,1,-0.7501094643553176,32,1,14,1,0.7680875340890075,1,1,0,1,1,-0.9935110679059723,1,3
-0.9153222645508887,-0.20179760124855964,1,16,1,0.9389117166240205,20,0,8,3,-1.6057798680227386,1,4,0,1,1,-0.5781502741199089,3,1
-0.9144340333383212,-0.46485789868964994,1,1,0,0.8966861870995371,3,3,6,2,0.7680875340890075,1,2,2,1,1,0.8063857051669691,1,6
-0.9135458021257536,1.705389555199345,1,4,3,-1.5101689957960196,40,0,19,2,0.48880901619350764,1,5,1,1,1,-0.508923475155565,4,6
-0.912657570913186,1.245034034677437,1,20,2,0.009950067085384573,9,1,5,0,0.6284482751412582,1,5,4,1,1,-0.8550574699772845,2,4
-0.9117693397006185,0.7189134397952563,1,16,1,-1.5101689957960196,3,1,19,1,0.6284482751412582,1,4,0,1,1,-1.2704182637633479,4,6
-0.9108811084880509,0.5216182167144386,1,21,1,0.7700095985260866,15,3,0,3,-0.9075835732839896,1,2,4,1,1,0.8063857051669691,1,5
-0.9099928772754833,-1.4513340140937385,1,11,1,1.1922648937709213,2,0,20,3,1.605923087775507,1,2,1,1,1,-1.201191464799004,1,4
-0.9091046460629157,0.6531483654349838,1,11,1,0.13662665565883492,20,3,8,1,0.9077267930367581,1,4,1,1,1,-0.9935110679059723,1,1
-0.9082164148503481,-1.0567435679321031,1,20,2,0.7700095985260866,30,0,1,2,0.9077267930367581,1,0,4,1,1,-1.201191464799004,5,1
-0.9073281836377806,1.5080943321185272,1,5,1,-0.9612371119777348,3,3,24,3,-0.4886657964407405,1,0,5,1,1,0.39102491138090567,1,2
-0.906439952425213,0.9819737372363467,1,3,2,1.445618070917822,26,1,23,0,1.0473660519845074,1,5,0,1,1,0.04489091655918616,3,3
-0.9055517212126454,-1.1882737166526482,1,24,1,0.7700095985260866,10,0,8,0,1.0473660519845074,1,2,5,1,1,-0.37046987722687724,2,1
-0.9046634900000778,-1.3198038653731934,1,4,3,-1.0034626415022183,26,1,19,3,0.48880901619350764,1,1,4,1,1,-0.09356268136950165,0,3
-0.9037752587875103,1.1792689603171644,1,19,1,-1.5101689957960196,13,0,2,3,-0.7679443143362397,1,5,4,1,1,1.3602000968817203,3,1
-0.9028870275749427,1.705389555199345,1,20,2,1.0233627756729873,5,1,11,1,-1.4661406090749887,1,3,5,1,1,0.5294785093095934,3,4
-0.9019987963623751,0.061262696192530657,1,11,1,-0.5389818167329002,36,2,24,1,-0.06974801959749076,1,0,1,1,1,-0.3012430782625333,0,4
-0.9011105651498075,0.9162086628760742,1,9,1,-0.3700796986349665,34,0,23,0,-1.6057798680227386,1,2,5,1,1,-1.6165522585850673,0,3
-0.9002223339372399,-0.8594483448512854,1,17,2,1.0233627756729873,18,1,16,2,-1.4661406090749887,1,3,2,1,1,0.18334451448787395,1,6
-0.8993341027246724,-0.7936832704910128,1,18,1,-1.5101689957960196,14,1,11,2,-1.4661406090749887,1,3,1,1,1,-0.508923475155565,5,5
-0.8984458715121048,-0.5306229730499226,1,2,1,1.5722946594912723,48,2,20,0,1.4662838288277564,1,0,2,1,1,-0.3012430782625333,3,3
-0.8975576402995372,-1.254038791012921,1,24,1,1.2344904232954046,31,0,9,3,1.4662838288277564,1,5,3,1,1,-0.09356268136950165,2,4
-0.8966694090869697,0.25855791927334837,1,1,0,-0.6656584053063507,5,2,12,1,-1.6057798680227386,1,4,5,1,1,-0.7166038720485968,4,2
-0.895781177874402,-0.3333277499691048,1,7,0,-1.0456881710267016,12,0,1,3,1.0473660519845074,1,0,0,1,1,0.875612504131313,4,2
-0.8948929466618345,-1.1882737166526482,1,5,1,1.3189414823443715,2,1,5,3,-0.7679443143362397,1,1,1,1,1,0.875612504131313,4,1
-0.8940047154492669,-0.7936832704910128,1,8,0,0.13662665565883492,35,0,5,3,0.06989123935025852,1,4,3,1,1,-0.8550574699772845,5,3
-0.8931164842366993,0.6531483654349838,1,1,0,1.5722946594912723,13,2,7,1,1.4662838288277564,1,3,1,1,1,0.9448393030956568,1,1
-0.8922282530241318,-0.39909282432937737,1,3,2,-0.9190115824532513,22,1,22,2,0.48880901619350764,1,3,5,1,1,-1.201191464799004,5,2
-0.8913400218115641,0.12702777055280323,1,4,3,-1.5101689957960196,37,3,2,1,-1.3265013501272394,1,4,3,1,1,-1.4780986606563795,4,5
-0.8904517905989966,0.8504435885158015,1,2,1,-1.172364759600152,13,1,4,3,0.20953049829800843,1,1,5,1,1,-1.339645062727692,1,2
-0.8895635593864291,0.32432299363362094,1,8,0,1.2767159528198881,0,0,13,2,1.605923087775507,1,5,1,1,1,-0.9935110679059723,5,2
-0.8886753281738614,-0.7279181961307403,1,11,1,-1.0034626415022183,25,1,13,2,-0.4886657964407405,1,1,4,1,1,1.6371072927390957,5,4
-0.8877870969612939,0.6531483654349838,1,0,0,-0.9612371119777348,30,3,21,3,0.48880901619350764,1,1,2,1,1,0.32179811241656175,4,5
-0.8868988657487262,0.1927928449130758,1,5,1,-0.3700796986349665,1,1,5,2,-1.1868620911794894,1,5,1,1,1,0.5987053082739373,0,4
-0.8860106345361587,-0.5306229730499226,1,8,0,0.47443089185470255,11,2,18,0,-0.9075835732839896,1,0,0,1,1,0.18334451448787395,4,4
-0.8851224033235912,1.5738594064787998,1,22,0,-0.4123052281594499,43,2,5,1,-0.20938727854524067,1,2,0,1,1,0.7371589062026251,5,5
-0.8842341721110235,1.0477388115966193,1,8,0,0.6011074804281529,17,2,21,0,-0.3490265374929906,1,5,4,1,1,-0.508923475155565,2,2
-0.883345940898456,0.7189134397952563,1,5,1,0.6433330099526363,23,0,10,2,-0.4886657964407405,1,5,2,1,1,-1.4780986606563795,4,4
-0.8824577096858884,-0.9909784935718305,1,16,1,1.6567457185402392,23,3,5,1,-1.1868620911794894,1,5,0,1,1,1.1525196999886884,3,5
-0.8815694784733208,-0.39909282432937737,1,15,0,-1.5523945253205031,13,3,22,1,1.3266445698800071,1,0,5,1,1,-0.9935110679059723,1,5
-0.8806812472607533,1.705389555199345,1,20,2,-0.2856286395859996,46,3,0,3,0.9077267930367581,1,1,2,1,1,0.39102491138090567,2,1
-0.8797930160481856,-0.5306229730499226,1,19,1,1.6567457185402392,27,1,5,1,-1.6057798680227386,1,1,4,1,1,-0.9242842689416284,1,3
-0.8789047848356181,-1.7143943115348288,1,12,0,-0.49675628720841686,17,3,9,1,0.9077267930367581,1,3,4,1,1,-0.37046987722687724,5,5
-0.8780165536230505,1.1792689603171644,1,3,2,0.516656421379186,37,0,13,0,-0.06974801959749076,1,5,3,1,1,0.8063857051669691,3,5
-0.8771283224104829,-0.9909784935718305,1,22,0,0.17885218518331839,21,0,8,1,0.9077267930367581,1,1,4,1,1,0.04489091655918616,3,3
-0.8762400911979153,-1.5170990884540112,1,3,2,0.13662665565883492,39,0,8,1,-1.7454191269704884,1,1,0,1,1,-0.7858306710129406,2,6
-0.8753518599853478,-0.13603252688828707,1,14,2,-0.3700796986349665,2,1,0,1,-1.6057798680227386,1,0,3,1,1,-0.9242842689416284,5,1
-0.8744636287727802,-0.07026745252801449,1,3,2,-0.2011775805370327,7,0,1,1,1.7455623467232562,1,3,5,1,1,-1.0627378668703162,2,0
-0.8735753975602126,0.9162086628760742,1,5,1,-0.2011775805370327,16,1,3,1,1.605923087775507,1,1,1,1,1,-0.4396966761912211,1,0
-0.872687166347645,-1.1225086422923756,1,9,1,-1.4257179367470527,9,2,19,2,-0.06974801959749076,1,3,5,1,1,-1.4780986606563795,1,6
-0.8717989351350774,0.8504435885158015,1,18,1,0.30552877375676873,32,0,7,2,-0.9075835732839896,1,3,3,1,1,1.567880493774752,0,5
-0.8709107039225099,-0.26756267560883223,1,4,3,-1.2145902891246354,4,2,16,0,-0.7679443143362397,1,3,1,1,1,0.8063857051669691,4,4
-0.8700224727099423,0.061262696192530657,1,11,1,0.2633032442322853,4,2,12,3,0.9077267930367581,1,4,2,1,1,-1.4780986606563795,1,4
-0.8691342414973747,0.1927928449130758,1,22,0,0.30552877375676873,13,1,5,2,0.7680875340890075,1,0,3,1,1,-0.7166038720485968,2,6
-0.8682460102848072,1.1135038859568918,1,20,2,0.05217559660986802,5,0,6,3,-1.0472228322317396,1,5,4,1,1,0.5294785093095934,2,6
-0.8673577790722395,1.0477388115966193,1,10,3,0.6433330099526363,5,1,20,0,-0.3490265374929906,1,5,0,1,1,0.32179811241656175,0,5
-0.866469547859672,1.6396244808390725,1,19,1,1.2767159528198881,32,1,0,1,-0.20938727854524067,1,2,0,1,1,-0.16278948033384555,0,4
-0.8655813166471044,0.9162086628760742,1,23,1,-0.8345605234042844,46,1,13,2,0.06989123935025852,1,0,0,1,1,-1.6165522585850673,0,6
-0.8646930854345368,-0.6621531217704677,1,24,1,1.2767159528198881,8,1,7,0,-0.20938727854524067,1,4,1,1,1,1.7063340917034397,2,2
-0.8638048542219693,-1.5828641628142837,1,1,0,-1.6790711138939534,46,1,1,1,1.1870053109322567,1,2,1,1,1,0.5987053082739373,1,1
-0.8629166230094016,0.7846785141555289,1,6,0,-0.8345605234042844,5,1,21,2,-1.7454191269704884,1,1,4,1,1,0.5294785093095934,2,6
-0.8620283917968341,1.3107991090377096,1,8,0,-1.1301392300756685,28,2,3,0,-0.3490265374929906,1,5,5,1,1,0.5987053082739373,3,4
-0.8611401605842666,0.7846785141555289,1,3,2,1.6145201890157557,19,2,11,1,0.3491697572457584,1,0,2,1,1,0.9448393030956568,4,2
-0.8602519293716989,-1.1225086422923756,1,1,0,-0.7501094643553176,19,1,19,1,-0.3490265374929906,1,3,3,1,1,1.498653694810408,2,5
-0.8593636981591314,-0.5963880474101951,1,4,3,0.09440112613435148,42,2,18,2,-0.7679443143362397,1,5,4,1,1,0.8063857051669691,4,4
-0.8584754669465638,-1.3198038653731934,1,8,0,-0.6234328757818672,30,0,9,3,-0.3490265374929906,1,2,2,1,1,1.0140661020600008,5,1
-0.8575872357339962,-1.1882737166526482,1,17,2,0.7700095985260866,43,1,8,2,-0.4886657964407405,1,1,2,1,1,-1.201191464799004,2,1
-0.8566990045214287,-0.7936832704910128,1,7,0,0.8544606575750536,47,1,7,0,1.7455623467232562,1,2,1,1,1,-0.9242842689416284,0,0
-0.855810773308861,0.6531483654349838,1,15,0,1.5300691299667888,6,2,15,1,1.0473660519845074,1,2,5,1,1,0.7371589062026251,0,4
-0.8549225420962935,1.1792689603171644,1,7,0,-0.5389818167329002,47,1,4,2,-1.3265013501272394,1,4,1,1,1,1.567880493774752,4,6
-0.8540343108837259,0.3900880679938935,1,13,1,1.0233627756729873,34,1,14,3,1.605923087775507,1,5,0,1,1,1.498653694810408,4,3
-0.8531460796711583,1.705389555199345,1,17,2,-1.2145902891246354,42,1,0,1,-0.9075835732839896,1,0,5,1,1,-1.6165522585850673,0,4
-0.8522578484585908,0.25855791927334837,1,22,0,0.13662665565883492,46,2,24,1,1.4662838288277564,1,4,5,1,1,-0.09356268136950165,1,6
-0.8513696172460232,-1.5828641628142837,1,18,1,1.5722946594912723,48,3,23,1,-1.4661406090749887,1,3,4,1,1,1.0140661020600008,0,1
-0.8504813860334556,0.12702777055280323,1,10,3,1.6567457185402392,17,1,7,3,1.1870053109322567,1,2,1,1,1,1.7063340917034397,3,6
-0.849593154820888,0.4558531423541661,1,14,2,1.2767159528198881,14,1,15,3,0.9077267930367581,1,1,5,1,1,-0.024335882405157744,1,6
-0.8487049236083204,0.5873832910747112,1,17,2,0.3477543032812522,31,0,22,0,-0.7679443143362397,1,4,1,1,1,-0.37046987722687724,3,4
-0.8478166923957529,-0.004502378167741921,1,12,0,0.8544606575750536,11,1,11,1,-1.0472228322317396,1,5,0,1,1,-1.0627378668703162,5,6
-0.8469284611831853,-0.9909784935718305,1,14,2,1.3189414823443715,7,0,12,2,1.605923087775507,1,0,4,1,1,0.46025171034524953,0,5
-0.8460402299706177,1.3107991090377096,1,13,1,-1.256815818649119,16,1,5,1,-0.20938727854524067,1,3,1,1,1,0.39102491138090567,1,3
-0.8451519987580501,0.4558531423541661,1,17,2,1.2767159528198881,6,1,23,1,0.06989123935025852,1,5,3,1,1,1.567880493774752,0,1
-0.8442637675454826,0.3900880679938935,1,21,1,-1.3412668776980858,30,0,3,1,-1.1868620911794894,1,5,4,1,1,-0.16278948033384555,3,4
-0.843375536332915,-0.07026745252801449,1,21,1,-0.5812073462573837,9,1,18,3,0.20953049829800843,1,2,1,1,1,-1.6857790575494114,0,1
-0.8424873051203474,1.1135038859568918,1,5,1,0.009950067085384573,46,1,14,0,-0.20938727854524067,1,2,4,1,1,-1.4780986606563795,3,3
-0.8415990739077798,0.7189134397952563,1,17,2,-0.03227546243909888,33,1,23,1,-0.3490265374929906,1,2,5,1,1,-1.5473254596207235,0,1
-0.8407108426952122,0.7846785141555289,1,8,0,0.3477543032812522,34,1,8,0,0.3491697572457584,1,1,5,1,1,-1.5473254596207235,1,1
-0.8398226114826447,-0.7279181961307403,1,0,0,0.8122351280505701,41,1,1,2,1.4662838288277564,1,1,0,1,1,1.2909732979173763,1,0
-0.838934380270077,-0.07026745252801449,1,0,0,1.445618070917822,31,1,6,3,0.20953049829800843,1,2,5,1,1,-1.4088718616920357,3,1
-0.8380461490575095,-1.5170990884540112,1,13,1,0.981137246148504,21,2,10,2,1.0473660519845074,1,2,3,1,1,1.7063340917034397,5,5
